VTune(TM) Performance Analyzer 2.0 for Linux*
Copyright (C) 2000-2003 Intel Corporation. All rights reserved.

Event Summary
Loads Retired
   22906 = Samples collected due to this event
   50235            = Sample after value used during collection
   1150682910       = Total events (samples*SAV)

HotSpot View grouped by address (all values in decimal except where indicated)

Instruction Pointer    Function Offset    Function                       FullName    
  Event                                       Events%    Samples     Events             Segment          Process ID    Module             Module Path
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
0x0804FD42             0x58               mgau_eval_inner                    mgau_eval_inner
  Loads Retired                                10.29%     2356        118353660           0x0          0x00003B6B(002)livepretend_sse    /home/adve_s/sasanka/alex/release/vtune_code/Sphinx3_SSE/execs/livepretend_sse
0x0804FF12             0x15c              mgau_eval                          mgau_eval
  Loads Retired                                 4.28%     980         49230300            0x0          0x00003B6B(002)livepretend_sse    /home/adve_s/sasanka/alex/release/vtune_code/Sphinx3_SSE/execs/livepretend_sse
0x0804FD80             0x96               mgau_eval_inner                    mgau_eval_inner
  Loads Retired                                 2.39%     547         27478545            0x0          0x00003B6B(002)livepretend_sse    /home/adve_s/sasanka/alex/release/vtune_code/Sphinx3_SSE/execs/livepretend_sse
0x0804FCF9             0xf                mgau_eval_inner                    mgau_eval_inner
  Loads Retired                                 2.31%     530         26624550            0x0          0x00003B6B(002)livepretend_sse    /home/adve_s/sasanka/alex/release/vtune_code/Sphinx3_SSE/execs/livepretend_sse
0x0804FD53             0x69               mgau_eval_inner                    mgau_eval_inner
  Loads Retired                                 2.21%     506         25418910            0x0          0x00003B6B(002)livepretend_sse    /home/adve_s/sasanka/alex/release/vtune_code/Sphinx3_SSE/execs/livepretend_sse
0x0804FD24             0x3a               mgau_eval_inner                    mgau_eval_inner
  Loads Retired                                 2.05%     469         23560215            0x0          0x00003B6B(002)livepretend_sse    /home/adve_s/sasanka/alex/release/vtune_code/Sphinx3_SSE/execs/livepretend_sse
0x0804CC5D             0x2f               logs3_add                          logs3_add
  Loads Retired                                 1.49%     341         17130135            0x0          0x00003B6B(002)livepretend_sse    /home/adve_s/sasanka/alex/release/vtune_code/Sphinx3_SSE/execs/livepretend_sse
0x080520F6             0x96               sseq2sen_active_thrd_work          sseq2sen_active_thrd_work
