00013ad.sfi	7.7248620330335555e-02
00013ae.sfi	7.1780085600018778e-02
00013af.sfi	-1.2782509793450105e-02
00014aa.sfi	-1.8247356394766770e-01
00014ab.sfi	7.0268397768985594e-02
00014ac.sfi	-4.7378880357309104e-02
00014ad.sfi	-3.9503323765166798e-02
00014ae.sfi	-8.9178219849569626e-03
00014af.sfi	1.3257467443048615e-01
00014ag.sfi	-4.3961898952339463e-02
00014ah.sfi	-2.9427340385620343e-01
00014ai.sfi	1.1455037178124419e-01
00014aj.sfi	2.2488784656964970e-02
00015aa.sfi	-1.8684367386339988e-02
00015ab.sfi	1.0534375971862968e-01
00015ac.sfi	-6.8832946219535215e-02
00015ad.sfi	3.7514185668146953e-02
00015ae.sfi	-1.2477495215492582e-02
00015af.sfi	2.5178706818248939e-02
00015ag.sfi	-1.1522502445971780e-01
00015ah.sfi	2.0099376695798976e-02
00015ai.sfi	3.1150990912375658e-02
00016aa.sfi	7.8920056209014905e-03
00016ab.sfi	8.1915169089332482e-02
00016ac.sfi	-2.2700773113079564e-01
00016ad.sfi	-1.3412033358675324e-02
00017aa.sfi	8.8023066040301037e-02
00017ab.sfi	-5.5036616364226389e-02
00017ac.sfi	8.2257807144232226e-02
00017ad.sfi	1.0699908539156544e-01
00017ae.sfi	-7.5849058846627668e-02
00018aa.sfi	2.7868840213993874e-02
00018ab.sfi	-1.7009844270942712e-01
00018ac.sfi	-5.9233242250443574e-02
00018ad.sfi	1.7659520377223806e-01
00018ae.sfi	-5.1982116972218363e-02
00018af.sfi	7.6858577294735084e-03
00019aa.sfi	9.5033031829227413e-02
00019ab.sfi	-2.2232470012951353e-02
00019ac.sfi	-1.1219767375945718e-01
00019ad.sfi	1.0202173655939833e-01
00019ae.sfi	-1.4185464057044794e-01
00019af.sfi	-1.3829583505734538e-01
00019ag.sfi	-5.2979929465586995e-02
00019ah.sfi	1.1384297980800191e-02
00020aa.sfi	-4.4557448988223031e-02
00020ab.sfi	-1.1368761140710884e-01
00020ac.sfi	4.8978266298045914e-02
00020ad.sfi	-5.4122452754107450e-03
00020ae.sfi	-2.0228392765728076e-02
00020af.sfi	-3.7553614225848908e-02
00021aa.sfi	3.0824861535312036e-02
00021ab.sfi	-1.2027994121604915e-01
00021ac.sfi	3.1602029830723452e-02
00021ad.sfi	6.8007746419512891e-02
00022aa.sfi	-8.0180880254147185e-02
00022ab.sfi	-9.7477143272410735e-02
00022ac.sfi	-1.1688509190547804e-01
00022ad.sfi	4.2671434866666117e-03
00022ae.sfi	6.0473425101992759e-02
00023aa.sfi	3.5320518431166542e-02
00023ab.sfi	-1.1805605943602739e-01
00023ac.sfi	-4.4124143964572732e-02
00023ad.sfi	1.4167885956056386e-01
00023ae.sfi	1.3671077684722815e-01
00024aa.sfi	-2.9123886555041448e-02
00024ab.sfi	-4.1911851092283570e-02
00024ac.sfi	3.9906759108592392e-02
00024ad.sfi	7.3990409474009991e-02
00024ae.sfi	2.6943886165476577e-02
00024af.sfi	-8.5050542707442965e-03
00024ag.sfi	-5.5934261309525495e-02
00025aa.sfi	1.9789599363848301e-01
00025ab.sfi	-1.1614011934122402e-01
00025ac.sfi	-4.2143278012711484e-02
00025ad.sfi	1.3329884732491565e-01
00026aa.sfi	-1.0056798517794664e-01
00026ab.sfi	-9.5071730644086033e-04
00026ac.sfi	1.6252392732941361e-02
00026ad.sfi	-8.1927087060036236e-02
00026ae.sfi	9.3774941297267017e-02
00027aa.sfi	-1.6872787153360383e-01
00027ab.sfi	-3.0401689350807951e-02
00027ac.sfi	5.6196444536439159e-03
00027ae.sfi	-5.6798393015028481e-02
00027af.sfi	-1.2120900898551883e-01
00028aa.sfi	3.7696517634839589e-02
00028ab.sfi	2.7831315005128029e-02
00028ac.sfi	2.3111009812813757e-01
00028ad.sfi	-3.0881501959007462e-02
00028ae.sfi	-2.0343844799671260e-01
00028af.sfi	3.6121760018351483e-02
00029aa.sfi	1.4830898940781332e-02
00029ab.sfi	-8.6044439026051703e-02
00029ac.sfi	1.2855831174860802e-01
00029ad.sfi	-1.6453651837998615e-02
00029ae.sfi	-5.1676669897076095e-02
00030aa.sfi	-4.8503677718931222e-02
00030ab.sfi	-3.0032474750001483e-03
00030ac.sfi	3.4303671628158387e-06
00030ad.sfi	-8.2735316126706007e-03
00031aa.sfi	1.2214043766987465e-01
00031ab.sfi	-8.2385425677002647e-02
00031ac.sfi	-9.5851775971349615e-03
00031ad.sfi	-1.9647367337251819e-02
00031ae.sfi	-2.7283287341495356e-02
00032aa.sfi	-1.0979104195283761e-01
00032ab.sfi	-1.2302259152501234e-01
00032ac.sfi	8.7711511234285500e-02
00032ad.sfi	-1.0395897392445869e-01
00032ae.sfi	2.8514903770443436e-02
00032af.sfi	1.4239571075044777e-01
00033aa.sfi	1.7330615029778301e-01
00033ab.sfi	9.7458455274870515e-02
00033ac.sfi	8.1482352861297416e-02
00033ad.sfi	-3.7319215464333297e-02
00033ae.sfi	1.2119235325102035e-01
00033af.sfi	-3.1742134510598437e-02
00033ag.sfi	1.3415138891920880e-01
00033ah.sfi	1.1754562203322075e-01
00034aa.sfi	1.7066266953167641e-01
00034ab.sfi	2.9797140986379048e-02
00034ac.sfi	-1.5451547146099072e-02
00034ad.sfi	-3.0428651171022718e-02
00034ae.sfi	8.4537637898676271e-02
00034af.sfi	-5.3092481294007470e-03
00035aa.sfi	-1.8167007321086892e-01
00035ab.sfi	-5.2515108461977815e-02
00035ac.sfi	7.5449799764128633e-02
00035ad.sfi	9.4636369812377455e-02
00035ae.sfi	2.0513919156166186e-02
00035af.sfi	1.1073152347062207e-01
00035ag.sfi	-1.0221775318117673e-01
00036aa.sfi	-1.2644698884796393e-01
00036ab.sfi	-2.8999122530875290e-02
00036ac.sfi	-1.8544500543216944e-01
00036ad.sfi	-2.0607171576667756e-02
00036ae.sfi	-8.2489075601904008e-02
00036af.sfi	1.7918221350099692e-01
00036ag.sfi	4.8495262815503336e-02
00036ah.sfi	4.5392358296510546e-02
00037aa.sfi	-3.9877531515279604e-03
00037ab.sfi	1.0470026755301712e-01
00037ac.sfi	-1.3146128043058172e-01
00037ad.sfi	-9.5775963245298634e-02
00037ae.sfi	-8.4947305163246459e-02
00038aa.sfi	-5.6727762271497721e-02
00038ab.sfi	1.7660740178317636e-02
00038ac.sfi	1.6196279627442054e-02
00038ad.sfi	-6.6412441620795154e-02
00039aa.sfi	7.8956982138901455e-02
00039ab.sfi	-5.3718623666597874e-02
00039ac.sfi	-3.2679985486175143e-02
00039ad.sfi	3.5352894841354319e-03
00039ae.sfi	-1.3329157191673122e-01
00039af.sfi	-1.6796381851263847e-01
00040aa.sfi	1.1357761376714810e-01
00040ab.sfi	4.0178257147345568e-02
00040ac.sfi	1.3106870415607803e-02
00040ad.sfi	4.7656476092308969e-02
00041aa.sfi	-1.4980839560776751e-01
00041ab.sfi	9.0646445760736591e-02
00041ac.sfi	1.6095770971775986e-01
00041ad.sfi	-1.1545767215252842e-02
00042aa.sfi	2.2586456921917367e-02
00042ab.sfi	-1.0299840182263800e-01
00042ac.sfi	1.0934584818310693e-01
00042ad.sfi	-3.3531355524998162e-02
00042ae.sfi	-1.2555492929997858e-01
00042af.sfi	-1.7139463800186334e-02
00043aa.sfi	-3.5845192534764841e-02
00043ab.sfi	-3.8945980084157901e-02
00043ac.sfi	-2.2290927069218161e-01
00043ad.sfi	1.1606486864838993e-02
00043ae.sfi	1.3409385402732518e-01
00043af.sfi	-1.6406477509028278e-01
00044aa.sfi	-8.8742045958089530e-02
00044ab.sfi	1.0015212549508817e-01
00044ac.sfi	-2.1822377035488028e-01
00044ad.sfi	-1.6399491096634111e-01
00044ae.sfi	-1.2826170012648400e-01
00044af.sfi	2.0135013009302334e-03
00044ag.sfi	5.2212439793557670e-02
00044ah.sfi	3.8534179089627404e-02
00044ai.sfi	3.7263582214992698e-03
00044aj.sfi	-1.9234292202591954e-02
00045aa.sfi	-4.3793257734502336e-02
00045ab.sfi	-8.1058066163936795e-04
00045ac.sfi	1.4260236119192926e-01
00045ad.sfi	-6.0752679236426257e-02
00045ae.sfi	-7.0991408108688106e-02
00045af.sfi	7.5766731536576704e-02
00045ag.sfi	-9.7035453635137311e-02
00045ah.sfi	-6.4015508834333518e-02
00045ai.sfi	1.9929153618362036e-01
00046aa.sfi	2.5565632828072112e-02
00046ab.sfi	3.5285271195291609e-02
00046ac.sfi	-1.4522258718982647e-01
00046ad.sfi	1.4618454476140715e-03
00047aa.sfi	1.2557945560043449e-01
00047ab.sfi	-6.9822351640907790e-02
00047ac.sfi	-1.1026068703372686e-01
00047ad.sfi	-8.6162768179908270e-02
00047ae.sfi	-2.4274821554815620e-01
00048aa.sfi	-6.0005592709988773e-02
00048ab.sfi	6.3343018427402722e-03
00048ac.sfi	1.4829181445390758e-02
00048ad.sfi	-1.0162520339881903e-01
00048ae.sfi	-1.8231895208138220e-02
00048af.sfi	1.3934640740317758e-01
00049aa.sfi	6.2600414340803615e-02
00049ab.sfi	-2.0203598555975932e-01
00049ac.sfi	1.3880036900939047e-01
00049ad.sfi	-7.3807933264297354e-02
00049ae.sfi	2.4390454365992745e-02
00049af.sfi	1.0545301951531359e-01
00049ag.sfi	1.7359499713859258e-01
00049ah.sfi	-2.5948025833816848e-03
00050aa.sfi	-1.3623618698651038e-01
00050ab.sfi	1.4598289208062351e-01
00050ac.sfi	-1.1366402144829405e-02
00050ad.sfi	3.9981135670218403e-03
00050ae.sfi	2.3968777947764441e-01
00050af.sfi	1.1711835705922939e-01
00051aa.sfi	1.9596650085677036e-01
00051ab.sfi	-1.0527438909135969e-01
00051ac.sfi	-1.0415007169804988e-01
00051ad.sfi	3.3258160662720138e-02
00052aa.sfi	4.6908751343573064e-02
00052ab.sfi	-2.4889939837285935e-01
00052ac.sfi	-1.5748250987118328e-01
00052ad.sfi	-1.2996066803224942e-02
00052ae.sfi	-1.2746793246063323e-01
00053aa.sfi	5.4856187898594672e-02
00053ab.sfi	-8.2131027954763153e-02
00053ac.sfi	4.3530415730084475e-02
00053ad.sfi	6.7973726596469289e-02
00053ae.sfi	-4.2828640648383057e-02
00054aa.sfi	-1.8750325805966012e-01
00054ab.sfi	3.1336371925994491e-02
00054ac.sfi	1.3917212096537723e-01
00054ad.sfi	-5.6748332772975051e-02
00054ae.sfi	-2.0084427372675098e-02
00054af.sfi	6.8476483907087965e-02
00054ag.sfi	2.9347515089668322e-02
00055aa.sfi	8.9687875573904299e-02
00055ab.sfi	-2.7687866503684610e-02
00055ac.sfi	6.0748129942748072e-02
00055ad.sfi	-1.0020906316244015e-01
00056aa.sfi	-7.7710214739689740e-02
00056ab.sfi	1.8331166868439351e-02
00056ac.sfi	-2.9395268999754587e-02
00056ad.sfi	8.9847453162859234e-02
00056ae.sfi	6.0415804097452383e-02
00057aa.sfi	3.2260500213358093e-02
00057ab.sfi	2.6126002174483087e-02
00057ac.sfi	9.6662768090738108e-02
00057ae.sfi	-9.6440940992974983e-02
00057af.sfi	-1.0939591136561323e-01
00058aa.sfi	-1.9333836711216346e-02
00058ab.sfi	2.8636451087218323e-02
00058ac.sfi	-6.3740830905231458e-02
00058ad.sfi	-1.6251588204324239e-02
00058ae.sfi	1.1708930067627933e-01
00058af.sfi	-2.3685823718535167e-02
00059aa.sfi	1.0508911935963573e-01
00059ab.sfi	-2.0969808363759937e-01
00059ac.sfi	-3.3364797516145302e-02
00059ad.sfi	1.0570430121736872e-01
00059ae.sfi	-6.6415733600715607e-02
00060aa.sfi	7.9044417388780153e-02
00060ab.sfi	6.0706213253863273e-02
00060ac.sfi	3.3858069404584766e-02
00060ad.sfi	2.0493788000451107e-02
00061aa.sfi	1.0553075254442813e-01
00061ab.sfi	2.1648563644223134e-01
00061ac.sfi	4.9170568121984254e-02
00061ad.sfi	1.1440593076393157e-01
00061ae.sfi	2.1512232085431648e-01
00062aa.sfi	1.0946114681999150e-01
00062ab.sfi	6.1807667608534921e-02
00062ac.sfi	-4.3956073984923738e-02
00062ad.sfi	-3.4754477492069079e-02
00062ae.sfi	-1.9721966325454426e-01
00062af.sfi	-1.2199273332375429e-01
00063aa.sfi	1.4197161574821446e-01
00063ab.sfi	1.1473551241710166e-01
00063ac.sfi	1.9746032933467719e-01
00063ad.sfi	4.5291208202511646e-02
00063ae.sfi	1.3428250321891055e-01
00063af.sfi	-5.3935962788219743e-02
00063ag.sfi	-1.3849538729111840e-01
00063ah.sfi	-7.4829491186355901e-02
00064aa.sfi	7.4028736993021982e-02
00064ab.sfi	1.8562816092189874e-01
00064ac.sfi	-1.3713459155127507e-02
00064ad.sfi	2.1427659977977711e-02
00064ae.sfi	-6.0660598633147267e-02
00064af.sfi	-6.3962406258648422e-02
00065aa.sfi	-1.3666567557428111e-01
00065ab.sfi	-9.4893252660260996e-02
00065ac.sfi	7.0235551235746735e-02
00065ad.sfi	-1.3538552674572350e-02
00065ae.sfi	-7.3645347971040909e-03
00065af.sfi	-2.2175235051776158e-02
00065ag.sfi	4.4844921679595114e-03
00066aa.sfi	-3.7309656999028628e-03
00066ab.sfi	9.8400521155165260e-02
00066ac.sfi	7.2909831920665844e-02
00066ad.sfi	-7.1827105939670731e-04
00066ae.sfi	1.4070432649996728e-01
00066af.sfi	-6.9605331097091050e-02
00066ag.sfi	9.4163280610732647e-02
00066ah.sfi	1.9318334846320664e-01
00067aa.sfi	3.1781102561739029e-02
00067ab.sfi	-1.9623791368661835e-02
00067ac.sfi	-1.2722340118811567e-02
00067ad.sfi	1.6982524249595612e-01
00067ae.sfi	-6.5953278640911953e-02
00068aa.sfi	8.7924264874650368e-02
00068ab.sfi	-3.3645968298112970e-02
00068ac.sfi	-1.8848949192910236e-01
00068ad.sfi	-2.1542524372425909e-01
00069aa.sfi	4.1822162492063372e-02
00069ab.sfi	-1.4599330117959478e-01
00069ac.sfi	-3.0435025019725755e-03
00069ad.sfi	7.8702768869286607e-02
00069ae.sfi	-4.7958909814391056e-02
00069af.sfi	1.0964576252461139e-02
00070aa.sfi	7.1263535905736211e-02
00070ab.sfi	1.5154572536997701e-01
00070ac.sfi	-1.2871152207813544e-01
00070ad.sfi	1.1796236090728860e-02
00071aa.sfi	1.8991483405356960e-02
00071ab.sfi	-1.0670682612962131e-02
00071ac.sfi	-1.1316209722760557e-02
00071ad.sfi	1.2116959010601544e-02
00072aa.sfi	-2.5097386872446198e-01
00072ab.sfi	4.7557035307965748e-02
00072ac.sfi	6.4406516908421294e-02
00072ad.sfi	5.0285176575927105e-02
00072ae.sfi	1.7453681275334043e-01
00072af.sfi	-2.5088119422514196e-02
00073aa.sfi	-6.7629252609944138e-02
00073ab.sfi	-6.0805760379913427e-02
00073ac.sfi	-2.3177599064076525e-02
00073ad.sfi	-7.7888452491772800e-02
00073ae.sfi	1.1686006616846550e-02
00073af.sfi	-1.2526399288223083e-01
00074aa.sfi	5.8252232006129848e-02
00074ab.sfi	-1.1060934703288594e-02
00074ac.sfi	-1.0154076519582318e-01
00074ad.sfi	-5.2230668603661545e-02
00074ae.sfi	-4.8896959477264794e-02
00074af.sfi	2.3939279144597349e-02
00074ag.sfi	8.2430889008668851e-02
00074ah.sfi	4.6466605153003715e-02
00074ai.sfi	6.0947325771663584e-02
00074aj.sfi	6.9832418372688707e-02
00075aa.sfi	-7.8281743385836336e-02
00075ab.sfi	3.0926029680211058e-02
00075ac.sfi	-7.0029398730802966e-02
00075ad.sfi	-5.7921324252367311e-02
00075ae.sfi	1.0424278637598349e-02
00075af.sfi	-1.0665452336769958e-02
00075ag.sfi	-7.1484186133302097e-02
00075ah.sfi	1.0477739396412963e-01
00075ai.sfi	1.0873607667470424e-01
00076aa.sfi	-9.8575657242151976e-02
00076ab.sfi	2.3792309587377134e-02
00076ac.sfi	6.9288977971311116e-02
00076ad.sfi	-1.6911358978737946e-02
00077aa.sfi	6.9430167026152845e-02
00077ab.sfi	9.2069502612904017e-02
00077ac.sfi	2.8226609719968009e-02
00077ad.sfi	1.1487400460004313e-01
00077ae.sfi	7.2652298852535239e-03
00078aa.sfi	6.9379338543522337e-02
00078ab.sfi	-1.3424340780667224e-01
00078ac.sfi	1.8726970051213612e-01
00078ad.sfi	-4.7835823129852677e-02
00078ae.sfi	-2.0563671296740546e-01
00078af.sfi	-2.8545327548611173e-02
00079aa.sfi	-2.1026449268665828e-02
00079ab.sfi	-1.8388326050211398e-01
00079ac.sfi	-7.3544192886797796e-02
00079ad.sfi	1.2143911590095260e-01
00079ae.sfi	7.1125444885107969e-02
00079af.sfi	-4.3919199622184966e-04
00079ag.sfi	9.3883971755122225e-03
00079ah.sfi	9.7691399692596145e-02
00080aa.sfi	5.4568251718103622e-03
00080ab.sfi	-4.2118262502241169e-02
00080ac.sfi	2.1703388595469154e-02
00080ad.sfi	-2.0605195639795019e-02
00080ae.sfi	-5.1509162018315763e-02
00080af.sfi	2.4429342216737367e-02
00081aa.sfi	-1.1991820244198677e-01
00081ab.sfi	-2.8592125278386456e-02
00081ac.sfi	-5.8005293068508511e-02
00081ad.sfi	-1.9396297204202306e-01
00082aa.sfi	7.9024703732003196e-02
00082ab.sfi	-1.5695798051551156e-02
00082ac.sfi	4.7471927227197674e-02
00082ad.sfi	-7.3642805393154723e-02
00082ae.sfi	3.5940028996709866e-02
00083aa.sfi	1.4921406262677619e-01
00083ab.sfi	-1.1433917190804258e-02
00083ac.sfi	-1.0462079176017022e-01
00083ad.sfi	9.1300087457245153e-03
00083ae.sfi	-7.6596484546409188e-02
00084aa.sfi	-1.6864122559494009e-02
00084ab.sfi	7.9282127345026862e-02
00084ac.sfi	-5.4794314203217558e-02
00084ad.sfi	3.5508756653231707e-02
00084ae.sfi	1.9195685367513204e-02
00084af.sfi	2.5545338063689391e-02
00084ag.sfi	2.1677942564566465e-02
00085aa.sfi	3.7474317403840052e-02
00085ab.sfi	7.9717517921799610e-02
00085ac.sfi	6.3387372552731339e-03
00085ad.sfi	-5.1128929241787205e-02
00086aa.sfi	-2.5309603749685106e-01
00086ab.sfi	6.5664386341947142e-02
00086ac.sfi	1.3781373359786503e-01
00086ad.sfi	5.6519201459468378e-02
00086ae.sfi	2.0715225649695336e-02
00087aa.sfi	4.8143154262691765e-02
00087ab.sfi	-2.5353025994600414e-02
00087ac.sfi	-1.6229692802605333e-02
00087ae.sfi	6.0664686889862506e-02
00087af.sfi	-1.3206831828597942e-01
00088aa.sfi	-1.6527880674095996e-02
00088ab.sfi	-2.9081167740409010e-02
00088ac.sfi	6.1467942758491857e-02
00088ad.sfi	2.2278386015577387e-02
00088ae.sfi	-1.1790790106280091e-01
00088af.sfi	-8.3994250446356597e-02
00089aa.sfi	-1.1504613019009000e-01
00089ab.sfi	3.8465514135597144e-02
00089ac.sfi	8.8079697990025192e-03
00089ad.sfi	-1.3366506134668760e-01
00089ae.sfi	-3.7459467979125360e-02
00090aa.sfi	7.3758130924514248e-02
00090ab.sfi	-2.0099778587959227e-01
00090ac.sfi	-3.6069840248018802e-04
00090ad.sfi	1.0052211383437150e-01
00091aa.sfi	1.1595288213578386e-01
00091ab.sfi	2.7715534646342993e-03
00091ac.sfi	4.3667083242233173e-02
00091ad.sfi	8.9403539901111245e-02
00091ae.sfi	-1.1276019361874003e-01
00092aa.sfi	5.3860887408811106e-02
00092ab.sfi	-1.5456790319494362e-01
00092ac.sfi	-5.6581837146610671e-03
00092ad.sfi	8.8908897462900496e-02
00092ae.sfi	-5.7063755194883763e-02
00092af.sfi	-1.4108614560654990e-02
00093aa.sfi	-7.1541444590667122e-02
00093ab.sfi	-3.6172665810377688e-02
00093ac.sfi	3.3133113936579993e-02
00093ad.sfi	5.6622283753861143e-02
00093ae.sfi	1.6180175708857977e-02
00093af.sfi	1.6615736365746864e-03
00093ag.sfi	-1.6575182720029963e-01
00093ah.sfi	5.7187965441981632e-02
00094aa.sfi	5.4775132648622396e-02
00094ab.sfi	-1.1495676100508510e-01
00094ac.sfi	-1.0078771264394566e-02
00094ad.sfi	8.6226493965596937e-02
00094ae.sfi	-9.1519736187593417e-02
00094af.sfi	-1.1308199851950010e-01
00095aa.sfi	5.0982493786437405e-02
00095ab.sfi	-2.1600697632404419e-03
00095ac.sfi	-3.4432581899631193e-02
00095ad.sfi	1.1045716887471899e-01
00095ae.sfi	3.0349629639899355e-02
00095af.sfi	-7.7443823922980840e-02
00095ag.sfi	1.4988628188856717e-01
00096aa.sfi	-1.9273046276795582e-02
00096ab.sfi	-1.1510964671769565e-01
00096ac.sfi	2.1045077777420351e-01
00096ad.sfi	4.6845943922463301e-02
00096ae.sfi	1.3544150241044310e-03
00096af.sfi	-2.2700684496118551e-01
00096ag.sfi	1.4799146796802018e-01
00096ah.sfi	-7.3012083063183408e-02
00097aa.sfi	-1.6054972516132077e-01
00097ab.sfi	1.8822140061627388e-02
00097ac.sfi	-9.9966778849635701e-02
00097ad.sfi	4.9690202276642788e-02
00097ae.sfi	-2.2815224201743042e-01
00098aa.sfi	-5.1678067499415163e-02
00098ab.sfi	1.1221477579916674e-02
00098ac.sfi	-4.8725562382795115e-02
00098ad.sfi	-3.4566051617069472e-02
00099aa.sfi	-1.1148635102578203e-01
00099ab.sfi	-1.2236118084638908e-01
00099ac.sfi	1.7077104614758748e-01
00099ad.sfi	-1.1280522395768643e-01
00099ae.sfi	-2.1790188333324290e-01
00099af.sfi	-9.6182737645479424e-02
00100aa.sfi	-5.2859252664584050e-02
00100ab.sfi	-1.5498880825313374e-01
00100ac.sfi	-6.7799528756341459e-02
00100ad.sfi	2.1437394480641799e-02
00101aa.sfi	-1.1034645742730570e-01
00101ab.sfi	-1.3394871203823894e-01
00101ac.sfi	-1.4269968699330549e-01
00101ad.sfi	8.3142775074890613e-03
00102aa.sfi	6.5271906584484965e-02
00102ab.sfi	1.1120071748793847e-02
00102ac.sfi	-2.3078296350392751e-02
00102ad.sfi	6.4197354527000219e-02
00102ae.sfi	2.8944333209585563e-02
00102af.sfi	5.5547403351078356e-02
00103aa.sfi	-4.0355949746758477e-02
00103ab.sfi	-2.7690259031383515e-03
00103ac.sfi	-1.7098182654376443e-01
00103ad.sfi	1.4792365772084240e-01
00103ae.sfi	-7.9702606451646341e-02
00103af.sfi	4.5978926206255488e-02
00104aa.sfi	-4.9700825432881658e-02
00104ab.sfi	-1.2443852612568114e-02
00104ac.sfi	-1.2744958779132785e-02
00104ad.sfi	3.8045911617831288e-02
00104ae.sfi	5.9514134512173265e-02
00104af.sfi	1.6883584616959058e-01
00104ag.sfi	1.1630508747065953e-01
00104ah.sfi	-1.0706565931685098e-01
00104ai.sfi	1.5264785235723341e-01
00104aj.sfi	1.9728445974154757e-01
00105aa.sfi	-1.0064596749410304e-01
00105ab.sfi	1.4816832977601008e-01
00105ac.sfi	-8.4199827615110551e-02
00105ad.sfi	1.7006222566436277e-01
00105ae.sfi	-1.2158927256581925e-01
00105af.sfi	-7.4384212895370269e-02
00105ag.sfi	1.5846646139672549e-01
00105ah.sfi	7.6367627998389911e-03
00105ai.sfi	-1.1516253064778196e-02
00106aa.sfi	8.7427402126835779e-02
00106ab.sfi	-1.9257526518046950e-02
00106ac.sfi	-6.9541187448898520e-02
00106ad.sfi	-8.4774711217923421e-03
00107aa.sfi	1.0025380446290838e-01
00107ab.sfi	-1.0805750715824599e-03
00107ac.sfi	-1.9364183056780596e-01
00107ad.sfi	5.3890216344078031e-03
00107ae.sfi	-8.3803638659668139e-02
00108aa.sfi	7.6489997830356996e-02
00108ab.sfi	8.0552796585179873e-02
00108ac.sfi	-9.5773045368987314e-02
00108ad.sfi	-4.8391505965892964e-02
00108ae.sfi	9.7967598899608876e-02
00108af.sfi	3.3139459660159500e-02
00109aa.sfi	-1.3361186527800578e-01
00109ab.sfi	8.0420107015800654e-03
00109ac.sfi	4.3920615110041507e-02
00109ad.sfi	-4.9847931024643875e-02
00109ae.sfi	6.6596455264898033e-02
00109af.sfi	-8.7709976084024269e-02
00109ag.sfi	-8.7157053108059962e-02
00109ah.sfi	-1.0695478842813591e-01
00110aa.sfi	5.7916784234798874e-02
00110ab.sfi	2.7309995741856226e-02
00110ac.sfi	4.5944731733362699e-02
00110ad.sfi	-1.2695812382593066e-01
00110ae.sfi	-5.5995942697233812e-02
00110af.sfi	-4.3350456346044404e-02
00111aa.sfi	-9.7344543245283924e-02
00111ab.sfi	3.9970518036599401e-02
00111ac.sfi	1.1066414094590707e-01
00111ad.sfi	-7.4393267945873420e-02
00112aa.sfi	4.2685994627669428e-02
00112ab.sfi	-1.3606140696536583e-02
00112ac.sfi	9.9229947797779425e-02
00112ad.sfi	-7.0532093706423604e-02
00112ae.sfi	9.9393365894204833e-02
00113aa.sfi	-1.4235781843066364e-01
00113ab.sfi	7.9117942250178749e-02
